rental_id,inventory_id,customer_id,staff_id,film_id,store_id,rental_date,return_date,title,description,release_year,rental_rate,category_name
11828,2593,268,2,570,1,2005-08-17 12:48:28.000,2005-08-24 09:24:28.000,MERMAID INSECTS,A Lacklusture Drama of a Waitress And a Husband who must Fight a Husband in California,2006,4.99,Sports
10415,2597,591,1,570,2,2005-08-01 08:05:59.000,2005-08-04 13:46:59.000,MERMAID INSECTS,A Lacklusture Drama of a Waitress And a Husband who must Fight a Husband in California,2006,4.99,Sports
3682,2597,98,2,570,2,2005-07-06 09:22:48.000,2005-07-14 11:17:48.000,MERMAID INSECTS,A Lacklusture Drama of a Waitress And a Husband who must Fight a Husband in California,2006,4.99,Sports
13394,2597,45,1,570,2,2005-08-19 22:05:19.000,2005-08-21 23:53:19.000,MERMAID INSECTS,A Lacklusture Drama of a Waitress And a Husband who must Fight a Husband in California,2006,4.99,Sports
14263,2595,533,2,570,2,2005-08-21 06:08:15.000,2005-08-29 09:22:15.000,MERMAID INSECTS,A Lacklusture Drama of a Waitress And a Husband who must Fight a Husband in California,2006,4.99,Sports
9466,2595,137,2,570,2,2005-07-30 22:44:36.000,2005-08-07 02:35:36.000,MERMAID INSECTS,A Lacklusture Drama of a Waitress And a Husband who must Fight a Husband in California,2006,4.99,Sports
14128,2594,81,2,570,1,2005-08-21 01:35:58.000,2005-08-21 21:23:58.000,MERMAID INSECTS,A Lacklusture Drama of a Waitress And a Husband who must Fight a Husband in California,2006,4.99,Sports
4702,2593,56,1,570,1,2005-07-08 11:41:36.000,2005-07-10 06:55:36.000,MERMAID INSECTS,A Lacklusture Drama of a Waitress And a Husband who must Fight a Husband in California,2006,4.99,Sports
7091,2593,322,1,570,1,2005-07-27 04:44:10.000,2005-07-31 07:14:10.000,MERMAID INSECTS,A Lacklusture Drama of a Waitress And a Husband who must Fight a Husband in California,2006,4.99,Sports
2266,2596,452,1,570,2,2005-06-18 06:05:02.000,2005-06-20 06:54:02.000,MERMAID INSECTS,A Lacklusture Drama of a Waitress And a Husband who must Fight a Husband in California,2006,4.99,Sports
338,2596,165,2,570,2,2005-05-27 03:42:52.000,2005-06-01 05:23:52.000,MERMAID INSECTS,A Lacklusture Drama of a Waitress And a Husband who must Fight a Husband in California,2006,4.99,Sports
9407,2594,585,2,570,1,2005-07-30 20:25:24.000,2005-08-08 22:51:24.000,MERMAID INSECTS,A Lacklusture Drama of a Waitress And a Husband who must Fight a Husband in California,2006,4.99,Sports
10923,2602,239,1,571,2,2005-08-02 02:15:01.000,2005-08-03 04:18:01.000,METAL ARMAGEDDON,A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory,2006,2.99,Documentary
11442,2598,208,2,571,1,2005-08-02 20:26:19.000,2005-08-07 00:33:19.000,METAL ARMAGEDDON,A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory,2006,2.99,Documentary
4776,2598,563,2,571,1,2005-07-08 15:44:20.000,2005-07-17 10:50:20.000,METAL ARMAGEDDON,A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory,2006,2.99,Documentary
1480,2598,27,1,571,1,2005-06-15 21:17:17.000,2005-06-23 22:01:17.000,METAL ARMAGEDDON,A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory,2006,2.99,Documentary
185,2598,125,2,571,1,2005-05-26 05:30:03.000,2005-06-02 09:48:03.000,METAL ARMAGEDDON,A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory,2006,2.99,Documentary
11753,2599,43,2,571,1,2005-08-17 09:11:52.000,2005-08-25 05:03:52.000,METAL ARMAGEDDON,A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory,2006,2.99,Documentary
13793,2598,424,2,571,1,2005-08-20 12:22:04.000,2005-08-27 09:51:04.000,METAL ARMAGEDDON,A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory,2006,2.99,Documentary
5887,2602,532,1,571,2,2005-07-10 19:45:47.000,2005-07-15 22:15:47.000,METAL ARMAGEDDON,A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory,2006,2.99,Documentary
2825,2601,418,1,571,2,2005-06-19 20:32:19.000,2005-06-22 22:32:19.000,METAL ARMAGEDDON,A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory,2006,2.99,Documentary
5789,2601,571,1,571,2,2005-07-10 14:11:26.000,2005-07-18 16:19:26.000,METAL ARMAGEDDON,A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory,2006,2.99,Documentary
8593,2601,181,1,571,2,2005-07-29 12:38:14.000,2005-08-07 07:04:14.000,METAL ARMAGEDDON,A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory,2006,2.99,Documentary
15422,2601,309,2,571,2,2005-08-22 23:58:09.000,2005-08-30 19:03:09.000,METAL ARMAGEDDON,A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory,2006,2.99,Documentary
910,2601,374,1,571,2,2005-05-30 10:46:16.000,2005-06-04 13:32:16.000,METAL ARMAGEDDON,A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory,2006,2.99,Documentary
3661,2600,442,1,571,2,2005-07-06 08:10:02.000,2005-07-10 10:17:02.000,METAL ARMAGEDDON,A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory,2006,2.99,Documentary
11053,2599,50,2,571,1,2005-08-02 06:27:13.000,2005-08-09 11:24:13.000,METAL ARMAGEDDON,A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory,2006,2.99,Documentary
11683,2603,66,1,571,2,2005-08-17 06:15:17.000,2005-08-26 05:33:17.000,METAL ARMAGEDDON,A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory,2006,2.99,Documentary
5056,2599,526,2,571,1,2005-07-09 04:13:45.000,2005-07-10 06:17:45.000,METAL ARMAGEDDON,A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory,2006,2.99,Documentary
7085,2603,223,2,571,2,2005-07-27 04:35:44.000,2005-08-05 07:10:44.000,METAL ARMAGEDDON,A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory,2006,2.99,Documentary
2163,2600,130,2,571,2,2005-06-17 23:46:16.000,2005-06-22 22:48:16.000,METAL ARMAGEDDON,A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory,2006,2.99,Documentary
12132,2600,403,2,571,2,2005-08-17 23:37:03.000,2005-08-22 04:53:03.000,METAL ARMAGEDDON,A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory,2006,2.99,Documentary
2760,2602,192,1,571,2,2005-06-19 17:16:33.000,2005-06-26 14:58:33.000,METAL ARMAGEDDON,A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory,2006,2.99,Documentary
13283,2602,180,2,571,2,2005-08-19 18:10:19.000,2005-08-23 16:09:19.000,METAL ARMAGEDDON,A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory,2006,2.99,Documentary
1909,2599,269,2,571,1,2005-06-17 05:11:04.000,2005-06-19 04:33:04.000,METAL ARMAGEDDON,A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory,2006,2.99,Documentary
100,2599,208,1,571,1,2005-05-25 16:50:28.000,2005-06-02 22:11:28.000,METAL ARMAGEDDON,A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory,2006,2.99,Documentary
9909,2600,587,1,571,2,2005-07-31 14:43:34.000,2005-08-09 15:31:34.000,METAL ARMAGEDDON,A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory,2006,2.99,Documentary
1831,2610,383,2,572,2,2005-06-16 22:22:17.000,2005-06-25 23:23:17.000,METROPOLIS COMA,A Emotional Saga of a Database Administrator And a Pastry Chef who must Confront a Teacher in A Baloon Factory,2006,2.99,Sci-Fi
6333,2610,285,1,572,2,2005-07-11 19:20:16.000,2005-07-17 15:33:16.000,METROPOLIS COMA,A Emotional Saga of a Database Administrator And a Pastry Chef who must Confront a Teacher in A Baloon Factory,2006,2.99,Sci-Fi
14335,2610,263,1,572,2,2005-08-21 08:33:07.000,2005-08-26 14:16:07.000,METROPOLIS COMA,A Emotional Saga of a Database Administrator And a Pastry Chef who must Confront a Teacher in A Baloon Factory,2006,2.99,Sci-Fi
891,2611,391,1,572,2,2005-05-30 07:43:12.000,2005-06-08 09:21:12.000,METROPOLIS COMA,A Emotional Saga of a Database Administrator And a Pastry Chef who must Confront a Teacher in A Baloon Factory,2006,2.99,Sci-Fi
2743,2611,35,1,572,2,2005-06-19 16:15:56.000,2005-06-23 12:30:56.000,METROPOLIS COMA,A Emotional Saga of a Database Administrator And a Pastry Chef who must Confront a Teacher in A Baloon Factory,2006,2.99,Sci-Fi
6893,2611,377,2,572,2,2005-07-12 21:20:11.000,2005-07-21 18:55:11.000,METROPOLIS COMA,A Emotional Saga of a Database Administrator And a Pastry Chef who must Confront a Teacher in A Baloon Factory,2006,2.99,Sci-Fi
81,2610,286,2,572,2,2005-05-25 12:15:19.000,2005-06-02 14:08:19.000,METROPOLIS COMA,A Emotional Saga of a Database Administrator And a Pastry Chef who must Confront a Teacher in A Baloon Factory,2006,2.99,Sci-Fi
8059,2611,372,2,572,2,2005-07-28 17:09:59.000,2005-07-31 15:42:59.000,METROPOLIS COMA,A Emotional Saga of a Database Administrator And a Pastry Chef who must Confront a Teacher in A Baloon Factory,2006,2.99,Sci-Fi
6012,2609,258,2,572,2,2005-07-11 02:00:12.000,2005-07-17 02:49:12.000,METROPOLIS COMA,A Emotional Saga of a Database Administrator And a Pastry Chef who must Confront a Teacher in A Baloon Factory,2006,2.99,Sci-Fi
2070,2609,24,1,572,2,2005-06-17 16:27:51.000,2005-06-20 20:46:51.000,METROPOLIS COMA,A Emotional Saga of a Database Administrator And a Pastry Chef who must Confront a Teacher in A Baloon Factory,2006,2.99,Sci-Fi
11245,2609,92,2,572,2,2005-08-02 13:33:50.000,2005-08-04 10:20:50.000,METROPOLIS COMA,A Emotional Saga of a Database Administrator And a Pastry Chef who must Confront a Teacher in A Baloon Factory,2006,2.99,Sci-Fi
13487,2609,458,2,572,2,2005-08-20 01:27:05.000,2005-08-24 00:41:05.000,METROPOLIS COMA,A Emotional Saga of a Database Administrator And a Pastry Chef who must Confront a Teacher in A Baloon Factory,2006,2.99,Sci-Fi
5169,2608,116,1,572,2,2005-07-09 09:22:25.000,2005-07-10 03:48:25.000,METROPOLIS COMA,A Emotional Saga of a Database Administrator And a Pastry Chef who must Confront a Teacher in A Baloon Factory,2006,2.99,Sci-Fi
8521,2608,402,2,572,2,2005-07-29 10:12:45.000,2005-08-07 04:37:45.000,METROPOLIS COMA,A Emotional Saga of a Database Administrator And a Pastry Chef who must Confront a Teacher in A Baloon Factory,2006,2.99,Sci-Fi
14667,2608,55,1,572,2,2005-08-21 19:51:11.000,2005-08-23 17:37:11.000,METROPOLIS COMA,A Emotional Saga of a Database Administrator And a Pastry Chef who must Confront a Teacher in A Baloon Factory,2006,2.99,Sci-Fi
5584,2606,289,2,572,1,2005-07-10 04:15:25.000,2005-07-16 22:54:25.000,METROPOLIS COMA,A Emotional Saga of a Database Administrator And a Pastry Chef who must Confront a Teacher in A Baloon Factory,2006,2.99,Sci-Fi
15136,2606,435,2,572,1,2005-08-22 13:19:25.000,2005-08-24 07:28:25.000,METROPOLIS COMA,A Emotional Saga of a Database Administrator And a Pastry Chef who must Confront a Teacher in A Baloon Factory,2006,2.99,Sci-Fi
8247,2607,539,2,572,1,2005-07-29 00:41:38.000,2005-08-06 20:29:38.000,METROPOLIS COMA,A Emotional Saga of a Database Administrator And a Pastry Chef who must Confront a Teacher in A Baloon Factory,2006,2.99,Sci-Fi
14866,2607,445,1,572,1,2005-08-22 03:11:35.000,2005-08-30 00:10:35.000,METROPOLIS COMA,A Emotional Saga of a Database Administrator And a Pastry Chef who must Confront a Teacher in A Baloon Factory,2006,2.99,Sci-Fi
9589,2604,574,2,572,1,2005-07-31 03:13:29.000,2005-08-09 01:51:29.000,METROPOLIS COMA,A Emotional Saga of a Database Administrator And a Pastry Chef who must Confront a Teacher in A Baloon Factory,2006,2.99,Sci-Fi
11862,2604,529,1,572,1,2005-08-17 13:54:53.000,2005-08-19 10:48:53.000,METROPOLIS COMA,A Emotional Saga of a Database Administrator And a Pastry Chef who must Confront a Teacher in A Baloon Factory,2006,2.99,Sci-Fi
9730,2605,242,2,572,1,2005-07-31 08:50:08.000,2005-08-08 12:21:08.000,METROPOLIS COMA,A Emotional Saga of a Database Administrator And a Pastry Chef who must Confront a Teacher in A Baloon Factory,2006,2.99,Sci-Fi
14118,2605,337,2,572,1,2005-08-21 01:13:37.000,2005-08-28 02:35:37.000,METROPOLIS COMA,A Emotional Saga of a Database Administrator And a Pastry Chef who must Confront a Teacher in A Baloon Factory,2006,2.99,Sci-Fi
12499,2611,42,1,572,2,2005-08-18 13:05:37.000,2005-08-19 07:41:37.000,METROPOLIS COMA,A Emotional Saga of a Database Administrator And a Pastry Chef who must Confront a Teacher in A Baloon Factory,2006,2.99,Sci-Fi
8909,2606,556,2,572,1,2005-07-30 01:28:03.000,2005-08-06 04:40:03.000,METROPOLIS COMA,A Emotional Saga of a Database Administrator And a Pastry Chef who must Confront a Teacher in A Baloon Factory,2006,2.99,Sci-Fi
8449,2610,273,2,572,2,2005-07-29 07:42:25.000,2005-07-30 06:07:25.000,METROPOLIS COMA,A Emotional Saga of a Database Administrator And a Pastry Chef who must Confront a Teacher in A Baloon Factory,2006,2.99,Sci-Fi
13030,2614,240,1,573,1,2005-08-19 08:28:11.000,2005-08-24 07:20:11.000,MICROCOSMOS PARADISE,A Touching Character Study of a Boat And a Student who must Sink a A Shark in Nigeria,2006,2.99,Children
34,2613,597,2,573,1,2005-05-25 04:19:28.000,2005-05-29 00:10:28.000,MICROCOSMOS PARADISE,A Touching Character Study of a Boat And a Student who must Sink a A Shark in Nigeria,2006,2.99,Children
1665,2613,490,1,573,1,2005-06-16 10:16:02.000,2005-06-23 09:32:02.000,MICROCOSMOS PARADISE,A Touching Character Study of a Boat And a Student who must Sink a A Shark in Nigeria,2006,2.99,Children
6117,2613,135,2,573,1,2005-07-11 07:39:38.000,2005-07-18 12:07:38.000,MICROCOSMOS PARADISE,A Touching Character Study of a Boat And a Student who must Sink a A Shark in Nigeria,2006,2.99,Children
4570,2612,503,1,573,1,2005-07-08 05:33:59.000,2005-07-14 09:27:59.000,MICROCOSMOS PARADISE,A Touching Character Study of a Boat And a Student who must Sink a A Shark in Nigeria,2006,2.99,Children
8807,2612,396,1,573,1,2005-07-29 21:36:59.000,2005-08-01 17:40:59.000,MICROCOSMOS PARADISE,A Touching Character Study of a Boat And a Student who must Sink a A Shark in Nigeria,2006,2.99,Children
16038,2612,172,1,573,1,2005-08-23 22:14:31.000,2005-08-30 03:28:31.000,MICROCOSMOS PARADISE,A Touching Character Study of a Boat And a Student who must Sink a A Shark in Nigeria,2006,2.99,Children
9257,2615,466,1,573,1,2005-07-30 14:30:38.000,2005-08-04 17:57:38.000,MICROCOSMOS PARADISE,A Touching Character Study of a Boat And a Student who must Sink a A Shark in Nigeria,2006,2.99,Children
14536,2615,48,1,573,1,2005-08-21 15:22:50.000,2005-08-27 17:03:50.000,MICROCOSMOS PARADISE,A Touching Character Study of a Boat And a Student who must Sink a A Shark in Nigeria,2006,2.99,Children
11178,2613,342,1,573,1,2005-08-02 10:48:10.000,2005-08-06 06:07:10.000,MICROCOSMOS PARADISE,A Touching Character Study of a Boat And a Student who must Sink a A Shark in Nigeria,2006,2.99,Children
13955,2613,273,1,573,1,2005-08-20 18:05:12.000,2005-08-29 18:25:12.000,MICROCOSMOS PARADISE,A Touching Character Study of a Boat And a Student who must Sink a A Shark in Nigeria,2006,2.99,Children
4485,2614,130,2,573,1,2005-07-08 01:07:54.000,2005-07-16 03:19:54.000,MICROCOSMOS PARADISE,A Touching Character Study of a Boat And a Student who must Sink a A Shark in Nigeria,2006,2.99,Children
10406,2614,391,1,573,1,2005-08-01 07:37:05.000,2005-08-02 06:11:05.000,MICROCOSMOS PARADISE,A Touching Character Study of a Boat And a Student who must Sink a A Shark in Nigeria,2006,2.99,Children
5161,2617,284,2,574,1,2005-07-09 08:57:56.000,2005-07-18 07:41:56.000,MIDNIGHT WESTWARD,A Taut Reflection of a Husband And a A Shark who must Redeem a Pastry Chef in A Monastery,2006,0.99,Action
5765,2619,293,1,574,2,2005-07-10 13:03:02.000,2005-07-16 09:31:02.000,MIDNIGHT WESTWARD,A Taut Reflection of a Husband And a A Shark who must Redeem a Pastry Chef in A Monastery,2006,0.99,Action
1557,2617,439,2,574,1,2005-06-16 02:28:35.000,2005-06-16 22:11:35.000,MIDNIGHT WESTWARD,A Taut Reflection of a Husband And a A Shark who must Redeem a Pastry Chef in A Monastery,2006,0.99,Action
11891,2619,115,2,574,2,2005-08-17 15:11:55.000,2005-08-22 11:11:55.000,MIDNIGHT WESTWARD,A Taut Reflection of a Husband And a A Shark who must Redeem a Pastry Chef in A Monastery,2006,0.99,Action
15818,2620,439,2,574,2,2005-08-23 14:59:58.000,2005-08-27 13:13:58.000,MIDNIGHT WESTWARD,A Taut Reflection of a Husband And a A Shark who must Redeem a Pastry Chef in A Monastery,2006,0.99,Action
6101,2618,508,2,574,2,2005-07-11 06:50:33.000,2005-07-18 01:52:33.000,MIDNIGHT WESTWARD,A Taut Reflection of a Husband And a A Shark who must Redeem a Pastry Chef in A Monastery,2006,0.99,Action
9413,2618,290,2,574,2,2005-07-30 20:44:39.000,2005-08-01 01:56:39.000,MIDNIGHT WESTWARD,A Taut Reflection of a Husband And a A Shark who must Redeem a Pastry Chef in A Monastery,2006,0.99,Action
14220,2618,162,1,574,2,2006-02-14 15:16:03.000,,MIDNIGHT WESTWARD,A Taut Reflection of a Husband And a A Shark who must Redeem a Pastry Chef in A Monastery,2006,0.99,Action
10975,2616,361,2,574,1,2005-08-02 04:11:25.000,2005-08-04 04:39:25.000,MIDNIGHT WESTWARD,A Taut Reflection of a Husband And a A Shark who must Redeem a Pastry Chef in A Monastery,2006,0.99,Action
13205,2616,495,2,574,1,2005-08-19 15:05:26.000,2005-08-25 10:41:26.000,MIDNIGHT WESTWARD,A Taut Reflection of a Husband And a A Shark who must Redeem a Pastry Chef in A Monastery,2006,0.99,Action
9352,2619,360,1,574,2,2005-07-30 18:29:26.000,2005-07-31 19:43:26.000,MIDNIGHT WESTWARD,A Taut Reflection of a Husband And a A Shark who must Redeem a Pastry Chef in A Monastery,2006,0.99,Action
9049,2620,417,1,574,2,2005-07-30 06:57:28.000,2005-08-04 09:02:28.000,MIDNIGHT WESTWARD,A Taut Reflection of a Husband And a A Shark who must Redeem a Pastry Chef in A Monastery,2006,0.99,Action
7437,2617,135,2,574,1,2005-07-27 17:39:18.000,2005-07-28 18:33:18.000,MIDNIGHT WESTWARD,A Taut Reflection of a Husband And a A Shark who must Redeem a Pastry Chef in A Monastery,2006,0.99,Action
1915,2620,393,2,574,2,2005-06-17 05:28:28.000,2005-06-21 07:12:28.000,MIDNIGHT WESTWARD,A Taut Reflection of a Husband And a A Shark who must Redeem a Pastry Chef in A Monastery,2006,0.99,Action
14584,2617,481,2,574,1,2005-08-21 17:15:33.000,2005-08-24 20:24:33.000,MIDNIGHT WESTWARD,A Taut Reflection of a Husband And a A Shark who must Redeem a Pastry Chef in A Monastery,2006,0.99,Action
974,2617,596,2,574,1,2005-05-30 20:28:42.000,2005-06-08 23:45:42.000,MIDNIGHT WESTWARD,A Taut Reflection of a Husband And a A Shark who must Redeem a Pastry Chef in A Monastery,2006,0.99,Action
4895,2620,242,1,574,2,2005-07-08 20:22:05.000,2005-07-12 20:49:05.000,MIDNIGHT WESTWARD,A Taut Reflection of a Husband And a A Shark who must Redeem a Pastry Chef in A Monastery,2006,0.99,Action
3718,2624,56,1,575,2,2005-07-06 10:57:56.000,2005-07-12 12:54:56.000,MIDSUMMER GROUNDHOG,A Fateful Panorama of a Moose And a Dog who must Chase a Crocodile in Ancient Japan,2006,4.99,Documentary
7669,2624,483,1,575,2,2005-07-28 02:44:07.000,2005-07-29 00:54:07.000,MIDSUMMER GROUNDHOG,A Fateful Panorama of a Moose And a Dog who must Chase a Crocodile in Ancient Japan,2006,4.99,Documentary
14430,2623,5,1,575,2,2005-08-21 11:31:11.000,2005-08-26 06:29:11.000,MIDSUMMER GROUNDHOG,A Fateful Panorama of a Moose And a Dog who must Chase a Crocodile in Ancient Japan,2006,4.99,Documentary
7223,2623,325,1,575,2,2005-07-27 09:42:27.000,2005-08-04 04:02:27.000,MIDSUMMER GROUNDHOG,A Fateful Panorama of a Moose And a Dog who must Chase a Crocodile in Ancient Japan,2006,4.99,Documentary
13461,2621,421,2,575,1,2005-08-20 00:49:04.000,2005-08-28 02:49:04.000,MIDSUMMER GROUNDHOG,A Fateful Panorama of a Moose And a Dog who must Chase a Crocodile in Ancient Japan,2006,4.99,Documentary
11101,2621,80,1,575,1,2005-08-02 08:08:24.000,2005-08-06 05:55:24.000,MIDSUMMER GROUNDHOG,A Fateful Panorama of a Moose And a Dog who must Chase a Crocodile in Ancient Japan,2006,4.99,Documentary
12871,2625,217,2,575,2,2005-08-19 02:55:36.000,2005-08-22 01:00:36.000,MIDSUMMER GROUNDHOG,A Fateful Panorama of a Moose And a Dog who must Chase a Crocodile in Ancient Japan,2006,4.99,Documentary
10979,2625,160,2,575,2,2005-08-02 04:16:37.000,2005-08-06 00:01:37.000,MIDSUMMER GROUNDHOG,A Fateful Panorama of a Moose And a Dog who must Chase a Crocodile in Ancient Japan,2006,4.99,Documentary
3973,2625,592,2,575,2,2005-07-06 22:58:31.000,2005-07-16 03:27:31.000,MIDSUMMER GROUNDHOG,A Fateful Panorama of a Moose And a Dog who must Chase a Crocodile in Ancient Japan,2006,4.99,Documentary
11823,2626,352,2,575,2,2005-08-17 12:36:37.000,2005-08-22 11:10:37.000,MIDSUMMER GROUNDHOG,A Fateful Panorama of a Moose And a Dog who must Chase a Crocodile in Ancient Japan,2006,4.99,Documentary
9691,2626,50,1,575,2,2005-07-31 07:09:55.000,2005-08-09 02:29:55.000,MIDSUMMER GROUNDHOG,A Fateful Panorama of a Moose And a Dog who must Chase a Crocodile in Ancient Japan,2006,4.99,Documentary
4568,2626,122,1,575,2,2005-07-08 05:23:59.000,2005-07-09 06:07:59.000,MIDSUMMER GROUNDHOG,A Fateful Panorama of a Moose And a Dog who must Chase a Crocodile in Ancient Japan,2006,4.99,Documentary
2973,2626,96,1,575,2,2005-06-20 07:59:27.000,2005-06-24 12:31:27.000,MIDSUMMER GROUNDHOG,A Fateful Panorama of a Moose And a Dog who must Chase a Crocodile in Ancient Japan,2006,4.99,Documentary
3064,2624,276,2,575,2,2005-06-20 13:53:13.000,2005-06-25 16:33:13.000,MIDSUMMER GROUNDHOG,A Fateful Panorama of a Moose And a Dog who must Chase a Crocodile in Ancient Japan,2006,4.99,Documentary
4131,2621,58,1,575,1,2005-07-07 07:53:18.000,2005-07-08 04:48:18.000,MIDSUMMER GROUNDHOG,A Fateful Panorama of a Moose And a Dog who must Chase a Crocodile in Ancient Japan,2006,4.99,Documentary
529,2624,469,1,575,2,2005-05-28 04:34:17.000,2005-05-30 00:35:17.000,MIDSUMMER GROUNDHOG,A Fateful Panorama of a Moose And a Dog who must Chase a Crocodile in Ancient Japan,2006,4.99,Documentary
12590,2624,308,1,575,2,2005-08-18 16:11:35.000,2005-08-23 10:35:35.000,MIDSUMMER GROUNDHOG,A Fateful Panorama of a Moose And a Dog who must Chase a Crocodile in Ancient Japan,2006,4.99,Documentary
10384,2622,366,1,575,1,2005-08-01 06:39:14.000,2005-08-02 03:06:14.000,MIDSUMMER GROUNDHOG,A Fateful Panorama of a Moose And a Dog who must Chase a Crocodile in Ancient Japan,2006,4.99,Documentary
5522,2622,573,2,575,1,2005-07-10 01:46:29.000,2005-07-18 00:41:29.000,MIDSUMMER GROUNDHOG,A Fateful Panorama of a Moose And a Dog who must Chase a Crocodile in Ancient Japan,2006,4.99,Documentary
2502,2622,325,2,575,1,2005-06-18 23:12:13.000,2005-06-20 04:19:13.000,MIDSUMMER GROUNDHOG,A Fateful Panorama of a Moose And a Dog who must Chase a Crocodile in Ancient Japan,2006,4.99,Documentary
152,2622,57,1,575,1,2005-05-26 00:41:10.000,2005-06-03 06:05:10.000,MIDSUMMER GROUNDHOG,A Fateful Panorama of a Moose And a Dog who must Chase a Crocodile in Ancient Japan,2006,4.99,Documentary
14671,2622,53,1,575,1,2005-08-21 19:59:30.000,2005-08-22 19:39:30.000,MIDSUMMER GROUNDHOG,A Fateful Panorama of a Moose And a Dog who must Chase a Crocodile in Ancient Japan,2006,4.99,Documentary
704,2628,330,2,576,2,2005-05-29 02:44:43.000,2005-06-06 01:51:43.000,MIGHTY LUCK,A Astounding Epistle of a Mad Scientist And a Pioneer who must Escape a Database Administrator in A MySQL Convention,2006,2.99,Documentary
2858,2628,268,1,576,2,2005-06-19 23:17:11.000,2005-06-21 19:07:11.000,MIGHTY LUCK,A Astounding Epistle of a Mad Scientist And a Pioneer who must Escape a Database Administrator in A MySQL Convention,2006,2.99,Documentary
4032,2628,335,1,576,2,2005-07-07 02:34:13.000,2005-07-14 22:43:13.000,MIGHTY LUCK,A Astounding Epistle of a Mad Scientist And a Pioneer who must Escape a Database Administrator in A MySQL Convention,2006,2.99,Documentary
11362,2628,331,1,576,2,2005-08-02 17:47:25.000,2005-08-07 20:14:25.000,MIGHTY LUCK,A Astounding Epistle of a Mad Scientist And a Pioneer who must Escape a Database Administrator in A MySQL Convention,2006,2.99,Documentary
12712,2628,444,2,576,2,2005-08-18 21:04:13.000,2005-08-25 18:15:13.000,MIGHTY LUCK,A Astounding Epistle of a Mad Scientist And a Pioneer who must Escape a Database Administrator in A MySQL Convention,2006,2.99,Documentary
1243,2629,107,2,576,2,2005-06-15 05:07:32.000,2005-06-21 08:17:32.000,MIGHTY LUCK,A Astounding Epistle of a Mad Scientist And a Pioneer who must Escape a Database Administrator in A MySQL Convention,2006,2.99,Documentary
4446,2629,438,1,576,2,2005-07-07 23:12:16.000,2005-07-13 19:42:16.000,MIGHTY LUCK,A Astounding Epistle of a Mad Scientist And a Pioneer who must Escape a Database Administrator in A MySQL Convention,2006,2.99,Documentary
10416,2629,449,2,576,2,2005-08-01 08:08:39.000,2005-08-10 09:26:39.000,MIGHTY LUCK,A Astounding Epistle of a Mad Scientist And a Pioneer who must Escape a Database Administrator in A MySQL Convention,2006,2.99,Documentary
5954,2627,32,2,576,2,2005-07-10 23:22:01.000,2005-07-14 04:42:01.000,MIGHTY LUCK,A Astounding Epistle of a Mad Scientist And a Pioneer who must Escape a Database Administrator in A MySQL Convention,2006,2.99,Documentary
10343,2627,267,2,576,2,2005-08-01 05:15:47.000,2005-08-02 04:48:47.000,MIGHTY LUCK,A Astounding Epistle of a Mad Scientist And a Pioneer who must Escape a Database Administrator in A MySQL Convention,2006,2.99,Documentary
15642,2627,160,1,576,2,2005-08-23 08:09:11.000,2005-08-28 05:57:11.000,MIGHTY LUCK,A Astounding Epistle of a Mad Scientist And a Pioneer who must Escape a Database Administrator in A MySQL Convention,2006,2.99,Documentary
